reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,processed_text,tokens,tokens_cleaned,tokens_stemmed,label
f45cd5fb-81e4-4c40-a87a-6fb795ec3389,LILIK SURYATI,https://play-lh.googleusercontent.com/a/ACg8ocI2BRvTShKLg_79Zik0Q8l4uA-3C5g5JE4vWzJY497KigIDMlVo=mo,"Saya sudah bertahun2 pakai aplikasi ini, dan saya sangat suka dgn aplikasi ini...tapi kenapa tiba2 akun saya ditangguhkan tanpa alasan yang pasti ...saya sudah mengajukan banding sudah hampir 1 bulan ini...dan sampai sekarang akun saya tidak ada kepastian...kecewa sih !!!",2,11,5.321.0,2024-09-05 13:50:52,"Hai Kak, Sebelumnya maaf bgt udh bikin nggak nyaman 🙏
Untuk pembekuan akun bisa terjadi karena adanya penyalahgunaan akun di aplikasi Grab. Untuk mengetahui detailnya, Kakak bisa ajukan formulir banding pada link berikut ya : https://grb.to/consumerappeal
Setelah pengajuan berhasil, mohon ditunggu maksimal 5 hari kerja ya Kak. Terima Kasih 🙏",2024-09-05 18:15:11,5.321.0,tahun pakai aplikasi sangat suka dgn aplikasi initapi tiba akun tangguh alas aju banding hampir bulan inidan sekarang akun kepastiankecewa sih,"['saya', 'sudah', 'bertahun', 'pakai', 'aplikasi', 'ini', 'dan', 'saya', 'sangat', 'suka', 'dgn', 'aplikasi', 'initapi', 'kenapa', 'tiba', 'akun', 'saya', 'ditangguhkan', 'tanpa', 'alasan', 'yang', 'pasti', 'saya', 'sudah', 'mengajukan', 'banding', 'sudah', 'hampir', 'bulan', 'inidan', 'sampai', 'sekarang', 'akun', 'saya', 'tidak', 'ada', 'kepastiankecewa', 'sih']","['bertahun', 'pakai', 'aplikasi', 'sangat', 'suka', 'dgn', 'aplikasi', 'initapi', 'tiba', 'akun', 'ditangguhkan', 'alasan', 'mengajukan', 'banding', 'hampir', 'bulan', 'inidan', 'sekarang', 'akun', 'kepastiankecewa', 'sih']","['tahun', 'pakai', 'aplikasi', 'sangat', 'suka', 'dgn', 'aplikasi', 'initapi', 'tiba', 'akun', 'tangguh', 'alas', 'aju', 'banding', 'hampir', 'bulan', 'inidan', 'sekarang', 'akun', 'kepastiankecewa', 'sih']",negative
f694a997-0539-4977-ac9d-84c46b7ad7f2,Rini Wahyuni,https://play-lh.googleusercontent.com/a/ACg8ocJ6xnOyUR8rq8q4euf-IvndcCz2GTVcAeZsD_yE74zeciK5-Q=mo,"saya sebenarnya suka sekali pakai aplikasi grab ini, tapi sayangnya kayak ada yg ga sesuai antara aplikasi dan drivernya. Jadi tiap order makanan kan biasanya di rinciannya tertera atau sudah dikenakan biaya parkir, tapi sering kali drivernya minta uang tambahan buat bayar parkir. Pertanyaannya apakah charge parkir yg kita bayar itu sampai ke driver ?",4,22,5.325.0,2024-10-01 18:24:27,,,5.325.0,benar suka sekali pakai aplikasi grab sayang kayak yg ga sesuai aplikasi drivernya jadi tiap order makan kan biasa rinciannya tera kena biaya parkir sering kali drivernya minta uang tambah buat bayar parkir tanya charge parkir yg bayar driver,"['saya', 'sebenarnya', 'suka', 'sekali', 'pakai', 'aplikasi', 'grab', 'ini', 'tapi', 'sayangnya', 'kayak', 'ada', 'yg', 'ga', 'sesuai', 'antara', 'aplikasi', 'dan', 'drivernya', 'jadi', 'tiap', 'order', 'makanan', 'kan', 'biasanya', 'di', 'rinciannya', 'tertera', 'atau', 'sudah', 'dikenakan', 'biaya', 'parkir', 'tapi', 'sering', 'kali', 'drivernya', 'minta', 'uang', 'tambahan', 'buat', 'bayar', 'parkir', 'pertanyaannya', 'apakah', 'charge', 'parkir', 'yg', 'kita', 'bayar', 'itu', 'sampai', 'ke', 'driver']","['sebenarnya', 'suka', 'sekali', 'pakai', 'aplikasi', 'grab', 'sayangnya', 'kayak', 'yg', 'ga', 'sesuai', 'aplikasi', 'drivernya', 'jadi', 'tiap', 'order', 'makanan', 'kan', 'biasanya', 'rinciannya', 'tertera', 'dikenakan', 'biaya', 'parkir', 'sering', 'kali', 'drivernya', 'minta', 'uang', 'tambahan', 'buat', 'bayar', 'parkir', 'pertanyaannya', 'charge', 'parkir', 'yg', 'bayar', 'driver']","['benar', 'suka', 'sekali', 'pakai', 'aplikasi', 'grab', 'sayang', 'kayak', 'yg', 'ga', 'sesuai', 'aplikasi', 'drivernya', 'jadi', 'tiap', 'order', 'makan', 'kan', 'biasa', 'rinciannya', 'tera', 'kena', 'biaya', 'parkir', 'sering', 'kali', 'drivernya', 'minta', 'uang', 'tambah', 'buat', 'bayar', 'parkir', 'tanya', 'charge', 'parkir', 'yg', 'bayar', 'driver']",negative
246aeff9-b877-4499-8ed3-bb820244c83a,adikin jacub,https://play-lh.googleusercontent.com/a-/ALV-UjUlM9-vfguc8G5ylmNJZm4dOdaTlxvSLQJPvwDDY0xl7h_avIuZ,"Katanya Grab banyak Drivernya. Saya pesan Grab Car mau pulang ke rumah malah dapatnya driver yang lebih jauh dari rumah saya. Sangat mengecewakan pelayanan Grab sekarang ini. Atau kadang Map nya eror sehingga mbuat drivernya memutar sangat jauh dari titik penjemputan. Okelah Ongkosnya mahal sekali, tapi waktu yang terbuang ini sangat mengecewakan.",1,16,5.322.0,2024-09-16 20:34:26,,,5.322.0,kata grab banyak drivernya pesan grab car mau pulang rumah malah dapat driver lebih jauh rumah sangat kecewa layan grab sekarang kadang map nya eror mbuat drivernya putar sangat jauh titik jemput oke ongkos mahal sekali waktu buang sangat kecewa,"['katanya', 'grab', 'banyak', 'drivernya', 'saya', 'pesan', 'grab', 'car', 'mau', 'pulang', 'ke', 'rumah', 'malah', 'dapatnya', 'driver', 'yang', 'lebih', 'jauh', 'dari', 'rumah', 'saya', 'sangat', 'mengecewakan', 'pelayanan', 'grab', 'sekarang', 'ini', 'atau', 'kadang', 'map', 'nya', 'eror', 'sehingga', 'mbuat', 'drivernya', 'memutar', 'sangat', 'jauh', 'dari', 'titik', 'penjemputan', 'okelah', 'ongkosnya', 'mahal', 'sekali', 'tapi', 'waktu', 'yang', 'terbuang', 'ini', 'sangat', 'mengecewakan']","['katanya', 'grab', 'banyak', 'drivernya', 'pesan', 'grab', 'car', 'mau', 'pulang', 'rumah', 'malah', 'dapatnya', 'driver', 'lebih', 'jauh', 'rumah', 'sangat', 'mengecewakan', 'pelayanan', 'grab', 'sekarang', 'kadang', 'map', 'nya', 'eror', 'mbuat', 'drivernya', 'memutar', 'sangat', 'jauh', 'titik', 'penjemputan', 'okelah', 'ongkosnya', 'mahal', 'sekali', 'waktu', 'terbuang', 'sangat', 'mengecewakan']","['kata', 'grab', 'banyak', 'drivernya', 'pesan', 'grab', 'car', 'mau', 'pulang', 'rumah', 'malah', 'dapat', 'driver', 'lebih', 'jauh', 'rumah', 'sangat', 'kecewa', 'layan', 'grab', 'sekarang', 'kadang', 'map', 'nya', 'eror', 'mbuat', 'drivernya', 'putar', 'sangat', 'jauh', 'titik', 'jemput', 'oke', 'ongkos', 'mahal', 'sekali', 'waktu', 'buang', 'sangat', 'kecewa']",negative
3add4631-722f-4253-ad2d-7567e7256888,maulana Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjXmM8P_Z2oLJC88Yqa0MU1uXoYpsTgcEiq1YNeWr0l0iEX4dbFJ,"Estimasi waktu pengantaran aplikasi perlu di evaluasi,saya udh pake grab vip dan pengantaran prioritas tapi sama aja kayak reguler,gak ada gunanya dan sangaaat lama,tidak ada kompensasi apapun ketika terlambat,perlu evaluasi menyeluruh",2,14,5.325.0,2024-10-01 18:16:34,,,5.325.0,estimasi waktu antar aplikasi perlu evaluasisaya udh pake grab vip antar prioritas sama aja kayak regulergak guna sangaaat lamatidak kompensasi apa terlambatperlu evaluasi seluruh,"['estimasi', 'waktu', 'pengantaran', 'aplikasi', 'perlu', 'di', 'evaluasisaya', 'udh', 'pake', 'grab', 'vip', 'dan', 'pengantaran', 'prioritas', 'tapi', 'sama', 'aja', 'kayak', 'regulergak', 'ada', 'gunanya', 'dan', 'sangaaat', 'lamatidak', 'ada', 'kompensasi', 'apapun', 'ketika', 'terlambatperlu', 'evaluasi', 'menyeluruh']","['estimasi', 'waktu', 'pengantaran', 'aplikasi', 'perlu', 'evaluasisaya', 'udh', 'pake', 'grab', 'vip', 'pengantaran', 'prioritas', 'sama', 'aja', 'kayak', 'regulergak', 'gunanya', 'sangaaat', 'lamatidak', 'kompensasi', 'apapun', 'terlambatperlu', 'evaluasi', 'menyeluruh']","['estimasi', 'waktu', 'antar', 'aplikasi', 'perlu', 'evaluasisaya', 'udh', 'pake', 'grab', 'vip', 'antar', 'prioritas', 'sama', 'aja', 'kayak', 'regulergak', 'guna', 'sangaaat', 'lamatidak', 'kompensasi', 'apa', 'terlambatperlu', 'evaluasi', 'seluruh']",positive
4caaab7d-c50f-41ca-8d26-8ca3e55fb009,Akay,https://play-lh.googleusercontent.com/a-/ALV-UjU9U0C8JfghkM54asRHU3hwi-f1ygJIAwRce3enZzFieVUcRuEk,Aplikasi aneh sekarang.. pesen makanan 28rb ongkir bisa 18rb trus ada lg ongkos pemesanan 3rb uda separah harga makanan yg di pesen.. yg bener aja grab + 10rb lg da bisa beli 2 porsi da ongkirnya mahal.,2,13,5.322.0,2024-09-18 12:21:20,Maaf ya atas ketidaknyamanan yang terjadi. Kalau Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami silakan pilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter . Terima kasih,2024-09-19 14:18:14,5.322.0,aplikasi aneh sekarang sen makan rb ongkir rb trus lg ongkos mesan rb uda parah harga makan yg sen yg bener aja grab rb lg da beli porsi da ongkirnya mahal,"['aplikasi', 'aneh', 'sekarang', 'pesen', 'makanan', 'rb', 'ongkir', 'bisa', 'rb', 'trus', 'ada', 'lg', 'ongkos', 'pemesanan', 'rb', 'uda', 'separah', 'harga', 'makanan', 'yg', 'di', 'pesen', 'yg', 'bener', 'aja', 'grab', 'rb', 'lg', 'da', 'bisa', 'beli', 'porsi', 'da', 'ongkirnya', 'mahal']","['aplikasi', 'aneh', 'sekarang', 'pesen', 'makanan', 'rb', 'ongkir', 'rb', 'trus', 'lg', 'ongkos', 'pemesanan', 'rb', 'uda', 'separah', 'harga', 'makanan', 'yg', 'pesen', 'yg', 'bener', 'aja', 'grab', 'rb', 'lg', 'da', 'beli', 'porsi', 'da', 'ongkirnya', 'mahal']","['aplikasi', 'aneh', 'sekarang', 'sen', 'makan', 'rb', 'ongkir', 'rb', 'trus', 'lg', 'ongkos', 'mesan', 'rb', 'uda', 'parah', 'harga', 'makan', 'yg', 'sen', 'yg', 'bener', 'aja', 'grab', 'rb', 'lg', 'da', 'beli', 'porsi', 'da', 'ongkirnya', 'mahal']",negative
3a58e77e-891b-427c-8b0d-ab5bf01a2ab4,Khayira Salsa Almahyra,https://play-lh.googleusercontent.com/a/ACg8ocI_O2tH9l8lJ23wA8Jsj_msQeIYjdlrqIJ0rVSGb3dCMyXZ2w=mo,"Sudah beberapa kali pesan grabfood pake yg hemat , tp dapet driver nya setelah 1jam pemesanan . Contoh pesan makanan jam 12.00 , dapet driver nya pasti jam 13.00 atau lebih , blm lagi pengantaran . Padahal daerah jatinangor deket kampus gk mungkin gk ada driver . Ini sengaja supaya gak pesen pakai yg hemat atau gmn ya ?? Mending pindah apk sebelah deh sorry",1,21,5.322.0,2024-09-10 15:23:24,"Maaf ya atas ketidaknyamanan yang terjadi. Kalau Kakak memiliki kendala saat menggunakan aplikasi Grab atau tidak nyaman dengan pelayanan kami silakan pilih keluhan yang sesuai di link berikut ya https://grb.to/consumeridhelpcenter . Terima kasih

",2024-09-10 19:24:05,5.322.0,beberapa kali pesan grabfood pake yg hemat tp dapet driver nya jam mesan contoh pesan makan jam dapet driver nya jam lebih blm antar padahal daerah jatinangor deket kampus gk mungkin gk driver sengaja gak sen pakai yg hemat gmn mending pindah apk belah deh sorry,"['sudah', 'beberapa', 'kali', 'pesan', 'grabfood', 'pake', 'yg', 'hemat', 'tp', 'dapet', 'driver', 'nya', 'setelah', 'jam', 'pemesanan', 'contoh', 'pesan', 'makanan', 'jam', 'dapet', 'driver', 'nya', 'pasti', 'jam', 'atau', 'lebih', 'blm', 'lagi', 'pengantaran', 'padahal', 'daerah', 'jatinangor', 'deket', 'kampus', 'gk', 'mungkin', 'gk', 'ada', 'driver', 'ini', 'sengaja', 'supaya', 'gak', 'pesen', 'pakai', 'yg', 'hemat', 'atau', 'gmn', 'ya', 'mending', 'pindah', 'apk', 'sebelah', 'deh', 'sorry']","['beberapa', 'kali', 'pesan', 'grabfood', 'pake', 'yg', 'hemat', 'tp', 'dapet', 'driver', 'nya', 'jam', 'pemesanan', 'contoh', 'pesan', 'makanan', 'jam', 'dapet', 'driver', 'nya', 'jam', 'lebih', 'blm', 'pengantaran', 'padahal', 'daerah', 'jatinangor', 'deket', 'kampus', 'gk', 'mungkin', 'gk', 'driver', 'sengaja', 'gak', 'pesen', 'pakai', 'yg', 'hemat', 'gmn', 'mending', 'pindah', 'apk', 'sebelah', 'deh', 'sorry']","['beberapa', 'kali', 'pesan', 'grabfood', 'pake', 'yg', 'hemat', 'tp', 'dapet', 'driver', 'nya', 'jam', 'mesan', 'contoh', 'pesan', 'makan', 'jam', 'dapet', 'driver', 'nya', 'jam', 'lebih', 'blm', 'antar', 'padahal', 'daerah', 'jatinangor', 'deket', 'kampus', 'gk', 'mungkin', 'gk', 'driver', 'sengaja', 'gak', 'sen', 'pakai', 'yg', 'hemat', 'gmn', 'mending', 'pindah', 'apk', 'belah', 'deh', 'sorry']",negative
c4d12974-7526-4ab5-be4a-9292e639e2be,Susi Komalasari,https://play-lh.googleusercontent.com/a-/ALV-UjXEOHygcQYxk9DmtjOEJiYhbKLQEma8YhhYFrjXFaC5wzsiJW16,Empat kali dapat masalah yg sama dan gak ada solusi sama sekali dari grabnya... Terima kasih tidak akan pernah saya memakai grab lagi... Kecewa berkali2,1,0,5.330.0,2024-11-11 07:52:58,"Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️
Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏
",2024-11-11 14:11:08,5.330.0,empat kali masalah yg sama gak solusi sama sekali grabnya terima kasih pernah pakai grab kecewa kali,"['empat', 'kali', 'dapat', 'masalah', 'yg', 'sama', 'dan', 'gak', 'ada', 'solusi', 'sama', 'sekali', 'dari', 'grabnya', 'terima', 'kasih', 'tidak', 'akan', 'pernah', 'saya', 'memakai', 'grab', 'lagi', 'kecewa', 'berkali']","['empat', 'kali', 'masalah', 'yg', 'sama', 'gak', 'solusi', 'sama', 'sekali', 'grabnya', 'terima', 'kasih', 'pernah', 'memakai', 'grab', 'kecewa', 'berkali']","['empat', 'kali', 'masalah', 'yg', 'sama', 'gak', 'solusi', 'sama', 'sekali', 'grabnya', 'terima', 'kasih', 'pernah', 'pakai', 'grab', 'kecewa', 'kali']",negative
c26545fc-38c9-4157-8156-fde974bf6436,Alief Julio,https://play-lh.googleusercontent.com/a/ACg8ocI4qM3lCqDLXfOKU4R45dq4sZxoNnkKOvZh1FfuOgh0nEjG7Q=mo,"Tolong dong mitra lu diawasin, udah nungguin sampe 30 menit eh bukannya Dateng malah di cancel. Klo bisa di-suspend lah yang begitu atau ga kasih kesempatan buat bisa kita review yang ngecancel jd orang bisa tau mana yg mesti dihindarin",3,15,5.322.0,2024-09-25 19:48:32,,,5.322.0,dong mitra lu diawasin udah nungguin sampe menit eh bukan dateng malah cancel klo disuspend lah ga kasih sempat buat review ngecancel jd orang tau mana yg mesti dihindarin,"['tolong', 'dong', 'mitra', 'lu', 'diawasin', 'udah', 'nungguin', 'sampe', 'menit', 'eh', 'bukannya', 'dateng', 'malah', 'di', 'cancel', 'klo', 'bisa', 'disuspend', 'lah', 'yang', 'begitu', 'atau', 'ga', 'kasih', 'kesempatan', 'buat', 'bisa', 'kita', 'review', 'yang', 'ngecancel', 'jd', 'orang', 'bisa', 'tau', 'mana', 'yg', 'mesti', 'dihindarin']","['dong', 'mitra', 'lu', 'diawasin', 'udah', 'nungguin', 'sampe', 'menit', 'eh', 'bukannya', 'dateng', 'malah', 'cancel', 'klo', 'disuspend', 'lah', 'ga', 'kasih', 'kesempatan', 'buat', 'review', 'ngecancel', 'jd', 'orang', 'tau', 'mana', 'yg', 'mesti', 'dihindarin']","['dong', 'mitra', 'lu', 'diawasin', 'udah', 'nungguin', 'sampe', 'menit', 'eh', 'bukan', 'dateng', 'malah', 'cancel', 'klo', 'disuspend', 'lah', 'ga', 'kasih', 'sempat', 'buat', 'review', 'ngecancel', 'jd', 'orang', 'tau', 'mana', 'yg', 'mesti', 'dihindarin']",negative
fac607e1-b19a-40e2-86bd-a828c89b3c0d,Papa Muda,https://play-lh.googleusercontent.com/a/ACg8ocIWZIUdzuqX7CnQQWXeMt8ViSwcPnLf1JWgesE5yyrAZqMAKw=mo,"Saya heran liat grab, terkhusus grab food. Uang parkir apakah dibebani sama customer atau sudah sama harga makan? Tolong lah pihak grab buat uang parkir atau hapus uang tip jadi uang parkir, ga semua customer itu senang dibebani uang parkir dari info driver. Mungkin ada yg terpaksa maka dikasih uang parkir, tolong pihak grab agar kasih solusi nya. Saya ga suka singgung masalah uang parkir, kecuali kinerja nya bagus gpp lah saya kaskh tip. Saya sangat kecewa!!!!!!!!!!!!!",1,6,5.325.0,2024-10-15 22:35:58,Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏,2024-10-16 15:25:18,5.325.0,heran liat grab khusus grab food uang parkir beban sama customer sama harga makan lah pihak grab buat uang parkir hapus uang tip jadi uang parkir ga semua customer senang beban uang parkir info driver mungkin yg paksa kasih uang parkir pihak grab kasih solusi nya ga suka singgung masalah uang parkir kerja nya bagus gpp lah kaskh tip sangat kecewa,"['saya', 'heran', 'liat', 'grab', 'terkhusus', 'grab', 'food', 'uang', 'parkir', 'apakah', 'dibebani', 'sama', 'customer', 'atau', 'sudah', 'sama', 'harga', 'makan', 'tolong', 'lah', 'pihak', 'grab', 'buat', 'uang', 'parkir', 'atau', 'hapus', 'uang', 'tip', 'jadi', 'uang', 'parkir', 'ga', 'semua', 'customer', 'itu', 'senang', 'dibebani', 'uang', 'parkir', 'dari', 'info', 'driver', 'mungkin', 'ada', 'yg', 'terpaksa', 'maka', 'dikasih', 'uang', 'parkir', 'tolong', 'pihak', 'grab', 'agar', 'kasih', 'solusi', 'nya', 'saya', 'ga', 'suka', 'singgung', 'masalah', 'uang', 'parkir', 'kecuali', 'kinerja', 'nya', 'bagus', 'gpp', 'lah', 'saya', 'kaskh', 'tip', 'saya', 'sangat', 'kecewa']","['heran', 'liat', 'grab', 'terkhusus', 'grab', 'food', 'uang', 'parkir', 'dibebani', 'sama', 'customer', 'sama', 'harga', 'makan', 'lah', 'pihak', 'grab', 'buat', 'uang', 'parkir', 'hapus', 'uang', 'tip', 'jadi', 'uang', 'parkir', 'ga', 'semua', 'customer', 'senang', 'dibebani', 'uang', 'parkir', 'info', 'driver', 'mungkin', 'yg', 'terpaksa', 'dikasih', 'uang', 'parkir', 'pihak', 'grab', 'kasih', 'solusi', 'nya', 'ga', 'suka', 'singgung', 'masalah', 'uang', 'parkir', 'kinerja', 'nya', 'bagus', 'gpp', 'lah', 'kaskh', 'tip', 'sangat', 'kecewa']","['heran', 'liat', 'grab', 'khusus', 'grab', 'food', 'uang', 'parkir', 'beban', 'sama', 'customer', 'sama', 'harga', 'makan', 'lah', 'pihak', 'grab', 'buat', 'uang', 'parkir', 'hapus', 'uang', 'tip', 'jadi', 'uang', 'parkir', 'ga', 'semua', 'customer', 'senang', 'beban', 'uang', 'parkir', 'info', 'driver', 'mungkin', 'yg', 'paksa', 'kasih', 'uang', 'parkir', 'pihak', 'grab', 'kasih', 'solusi', 'nya', 'ga', 'suka', 'singgung', 'masalah', 'uang', 'parkir', 'kerja', 'nya', 'bagus', 'gpp', 'lah', 'kaskh', 'tip', 'sangat', 'kecewa']",negative
f6b05fdd-28db-4d39-91bd-d9d6a5b8e01c,Aris Maulana,https://play-lh.googleusercontent.com/a/ACg8ocK7nDhZd8e7mP9sU5bBDUi8x63nwCLp4AK2gOiXShXQwuYRBw=mo,"saya turunkan bintangnya karena saya sangat kesal dengan mitra pengemudi grab, saya pesan makanan dari jam 20:30 sampai jam 21:41 makanan belum ada yang mengantar, sudah 4 pengemudi yang cancel pesanan saya, dan estimasi makanan datang berubah ke jam 22:40, sangat sangat sangat mengecewakan pengemudi pengemudinya blagu banget dikasih rejeki malah dicancel bloon",2,2,5.330.0,2024-11-03 21:42:48,Halo Kak. Maaf ya buat engga nyaman 🙇‍♀️ Apabila Kakak menemukan kendala pada penggunaan aplikasi Grab Penumpang maka silakan laporkan melalui link https://grb.to/consumeridhelpcenter agar bisa ditindaklanjuti ya. Terima kasih 🙏,2024-11-04 07:39:13,5.330.0,turun bintang sangat kesal mitra kemudi grab pesan makan jam jam makan antar kemudi cancel pesan estimasi makan datang ubah jam sangat sangat sangat kecewa kemudi mud blagu banget kasih rejeki malah dicancel bloon,"['saya', 'turunkan', 'bintangnya', 'karena', 'saya', 'sangat', 'kesal', 'dengan', 'mitra', 'pengemudi', 'grab', 'saya', 'pesan', 'makanan', 'dari', 'jam', 'sampai', 'jam', 'makanan', 'belum', 'ada', 'yang', 'mengantar', 'sudah', 'pengemudi', 'yang', 'cancel', 'pesanan', 'saya', 'dan', 'estimasi', 'makanan', 'datang', 'berubah', 'ke', 'jam', 'sangat', 'sangat', 'sangat', 'mengecewakan', 'pengemudi', 'pengemudinya', 'blagu', 'banget', 'dikasih', 'rejeki', 'malah', 'dicancel', 'bloon']","['turunkan', 'bintangnya', 'sangat', 'kesal', 'mitra', 'pengemudi', 'grab', 'pesan', 'makanan', 'jam', 'jam', 'makanan', 'mengantar', 'pengemudi', 'cancel', 'pesanan', 'estimasi', 'makanan', 'datang', 'berubah', 'jam', 'sangat', 'sangat', 'sangat', 'mengecewakan', 'pengemudi', 'pengemudinya', 'blagu', 'banget', 'dikasih', 'rejeki', 'malah', 'dicancel', 'bloon']","['turun', 'bintang', 'sangat', 'kesal', 'mitra', 'kemudi', 'grab', 'pesan', 'makan', 'jam', 'jam', 'makan', 'antar', 'kemudi', 'cancel', 'pesan', 'estimasi', 'makan', 'datang', 'ubah', 'jam', 'sangat', 'sangat', 'sangat', 'kecewa', 'kemudi', 'mud', 'blagu', 'banget', 'kasih', 'rejeki', 'malah', 'dicancel', 'bloon']",negative
02d20e36-8802-4540-99b1-b71230b81744,Maryam Syahidah,https://play-lh.googleusercontent.com/a/ACg8ocKumHIbWGSeVkuO7Zk5nzp6FNV1xukLS44-W-28Zw3DK7SIjA=mo,"Guah pelanggan GRAB dari pertama ada GRAB,,, dan Gua udh lama pakai apk ini, dari zaman AZINAMOTO, menurut gua dari semua banyak aplikasi penjemputan manusia, yang paling bagus ya GRAB jawabannya,,, yang bilang GRAB buruk,,, ya ELU nya aja kudet,,, kalau mau serba sempurna LU bikin apk sendiri, pake mobil sendiri, driver sendiri,,, jadi ga usah bayar dan ribet. Tolong kedepankan ATTITUDE, sebelum ngebacot, nilai dulu diri sendiri sebelum menilai orang lain.",5,3249,5.310.0,2024-06-17 14:47:18,Terima kasih atas kepercayaan kakak pada layanan kami Sukses selalu Kak 🤗,2024-06-17 15:13:08,5.310.0,guah langgan grab pertama grab gua udh lama pakai apk zaman azinamoto gua semua banyak aplikasi jemput manusia paling bagus grab jawab bilang grab buruk elu nya aja kudet kalau mau serba sempurna lu bikin apk sendiri pake mobil sendiri driver sendiri jadi ga usah bayar ribet depan attitude ngebacot nilai dulu diri sendiri nilai orang,"['guah', 'pelanggan', 'grab', 'dari', 'pertama', 'ada', 'grab', 'dan', 'gua', 'udh', 'lama', 'pakai', 'apk', 'ini', 'dari', 'zaman', 'azinamoto', 'menurut', 'gua', 'dari', 'semua', 'banyak', 'aplikasi', 'penjemputan', 'manusia', 'yang', 'paling', 'bagus', 'ya', 'grab', 'jawabannya', 'yang', 'bilang', 'grab', 'buruk', 'ya', 'elu', 'nya', 'aja', 'kudet', 'kalau', 'mau', 'serba', 'sempurna', 'lu', 'bikin', 'apk', 'sendiri', 'pake', 'mobil', 'sendiri', 'driver', 'sendiri', 'jadi', 'ga', 'usah', 'bayar', 'dan', 'ribet', 'tolong', 'kedepankan', 'attitude', 'sebelum', 'ngebacot', 'nilai', 'dulu', 'diri', 'sendiri', 'sebelum', 'menilai', 'orang', 'lain']","['guah', 'pelanggan', 'grab', 'pertama', 'grab', 'gua', 'udh', 'lama', 'pakai', 'apk', 'zaman', 'azinamoto', 'gua', 'semua', 'banyak', 'aplikasi', 'penjemputan', 'manusia', 'paling', 'bagus', 'grab', 'jawabannya', 'bilang', 'grab', 'buruk', 'elu', 'nya', 'aja', 'kudet', 'kalau', 'mau', 'serba', 'sempurna', 'lu', 'bikin', 'apk', 'sendiri', 'pake', 'mobil', 'sendiri', 'driver', 'sendiri', 'jadi', 'ga', 'usah', 'bayar', 'ribet', 'kedepankan', 'attitude', 'ngebacot', 'nilai', 'dulu', 'diri', 'sendiri', 'menilai', 'orang']","['guah', 'langgan', 'grab', 'pertama', 'grab', 'gua', 'udh', 'lama', 'pakai', 'apk', 'zaman', 'azinamoto', 'gua', 'semua', 'banyak', 'aplikasi', 'jemput', 'manusia', 'paling', 'bagus', 'grab', 'jawab', 'bilang', 'grab', 'buruk', 'elu', 'nya', 'aja', 'kudet', 'kalau', 'mau', 'serba', 'sempurna', 'lu', 'bikin', 'apk', 'sendiri', 'pake', 'mobil', 'sendiri', 'driver', 'sendiri', 'jadi', 'ga', 'usah', 'bayar', 'ribet', 'depan', 'attitude', 'ngebacot', 'nilai', 'dulu', 'diri', 'sendiri', 'nilai', 'orang']",negative
4563f396-9f53-40ac-afa4-8c3e38fb6f36,Nanang Yudianto,https://play-lh.googleusercontent.com/a-/ALV-UjXS_gNI4-sG_60wUxPebxs5hctSDSOyWQrQgcP_eKuOc5HARDyaYQ,"setelah hp kereset dan download lagi ternyata membingungkan, gak kayak dulu bahasanya membingungkan pakai bahasa inggris padahal di setelannya sudah BHS Indonesia",3,3,5.330.0,2024-11-08 19:49:52,,,5.330.0,hp kereset download nyata bingung gak kayak dulu bahasa bingung pakai bahasa inggris padahal setel bhs indonesia,"['setelah', 'hp', 'kereset', 'dan', 'download', 'lagi', 'ternyata', 'membingungkan', 'gak', 'kayak', 'dulu', 'bahasanya', 'membingungkan', 'pakai', 'bahasa', 'inggris', 'padahal', 'di', 'setelannya', 'sudah', 'bhs', 'indonesia']","['hp', 'kereset', 'download', 'ternyata', 'membingungkan', 'gak', 'kayak', 'dulu', 'bahasanya', 'membingungkan', 'pakai', 'bahasa', 'inggris', 'padahal', 'setelannya', 'bhs', 'indonesia']","['hp', 'kereset', 'download', 'nyata', 'bingung', 'gak', 'kayak', 'dulu', 'bahasa', 'bingung', 'pakai', 'bahasa', 'inggris', 'padahal', 'setel', 'bhs', 'indonesia']",negative
